id,left,top,right,bottom,row_index,col_index,grid_area,density,b_area_sum,building_density,density_final1,green_mean
6017,1141602.539600000018254,1698207.949100000318140,1142102.539600000018254,1697707.949100000085309,27,53,250076.025,0.000,,,,0.798586572438163
6018,1141602.539600000018254,1697707.949100000085309,1142102.539600000018254,1697207.949100000318140,28,53,250076.025,0.000,34.343000,0.000,0.000,0.678200692041522
6019,1141602.539600000018254,1697207.949100000318140,1142102.539600000018254,1696707.949100000085309,29,53,250076.025,0.000,,,,0.264705882352941
6020,1141602.539600000018254,1696707.949100000085309,1142102.539600000018254,1696207.949100000318140,30,53,250076.025,0.071,12838.589000,0.051,0.051,0.252595155709343
6021,1141602.539600000018254,1696207.949100000318140,1142102.539600000018254,1695707.949100000085309,31,53,250076.025,0.055,10079.727000,0.040,0.040,0.0257352941176471
6022,1141602.539600000018254,1695707.949100000085309,1142102.539600000018254,1695207.949100000318140,32,53,250076.025,0.024,4076.803000,0.016,0.016,0.245674740484429
6023,1141602.539600000018254,1695207.949100000318140,1142102.539600000018254,1694707.949100000085309,33,53,250076.024,0.022,3417.637000,0.014,0.014,0.622302158273381
6024,1141602.539600000018254,1694707.949100000085309,1142102.539600000018254,1694207.949100000318140,34,53,250076.024,0.004,572.575000,0.002,0.002,0.4296875
6025,1141602.539600000018254,1694207.949100000318140,1142102.539600000018254,1693707.949100000085309,35,53,250076.024,0.001,103.949000,0.000,0.000,0.610294117647059
6026,1141602.539600000018254,1693707.949100000085309,1142102.539600000018254,1693207.949100000318140,36,53,250076.024,0.000,,,,0.101503759398496
6027,1141602.539600000018254,1693207.949100000318140,1142102.539600000018254,1692707.949100000085309,37,53,250076.024,0.000,,,,0
6028,1141602.539600000018254,1692707.949100000085309,1142102.539600000018254,1692207.949100000318140,38,53,250076.024,0.003,478.771000,0.002,0.002,0.106227106227106
6029,1141602.539600000018254,1692207.949100000318140,1142102.539600000018254,1691707.949100000085309,39,53,250076.024,0.029,5499.377000,0.022,0.022,0.0451388888888889
6030,1141602.539600000018254,1691707.949100000085309,1142102.539600000018254,1691207.949100000318140,40,53,250076.024,0.043,8722.946000,0.035,0.035,0.709342560553633
6031,1141602.539600000018254,1691207.949100000318140,1142102.539600000018254,1690707.949100000085309,41,53,250076.023,0.276,57121.834000,0.228,0.228,0.477941176470588
6032,1141602.539600000018254,1690707.949100000085309,1142102.539600000018254,1690207.949100000318140,42,53,250076.023,0.358,73095.259000,0.292,0.292,0.207612456747405
6033,1141602.539600000018254,1690207.949100000318140,1142102.539600000018254,1689707.949100000085309,43,53,250076.023,0.194,50465.183000,0.202,0.202,0.492647058823529
6034,1141602.539600000018254,1689707.949100000085309,1142102.539600000018254,1689207.949100000318140,44,53,250076.023,0.219,55895.713000,0.224,0.224,0.602076124567474
6035,1141602.539600000018254,1689207.949100000318140,1142102.539600000018254,1688707.949100000085309,45,53,250076.023,0.066,14237.818000,0.057,0.057,0.869090909090909
6036,1141602.539600000018254,1688707.949100000085309,1142102.539600000018254,1688207.949100000318140,46,53,250076.023,0.151,30593.885000,0.122,0.122,0.688715953307393
6037,1141602.539600000018254,1688207.949100000318140,1142102.539600000018254,1687707.949100000085309,47,53,250076.023,0.158,32612.546000,0.130,0.130,0.691176470588235
6038,1141602.539600000018254,1687707.949100000085309,1142102.539600000018254,1687207.949100000318140,48,53,250076.023,0.351,70336.941000,0.281,0.281,0.342007434944238
6039,1141602.539600000018254,1687207.949100000318140,1142102.539600000018254,1686707.949100000085309,49,53,250076.022,0.287,61647.182000,0.247,0.247,0.806228373702422
6040,1141602.539600000018254,1686707.949100000085309,1142102.539600000018254,1686207.949100000318140,50,53,250076.022,0.453,95189.131000,0.381,0.381,0.0808823529411765
6041,1141602.539600000018254,1686207.949100000318140,1142102.539600000018254,1685707.949100000085309,51,53,250076.022,0.517,120438.419000,0.482,0.482,0
6042,1141602.539600000018254,1685707.949100000085309,1142102.539600000018254,1685207.949100000318140,52,53,250076.022,0.561,143611.523000,0.574,0.574,0
6043,1141602.539600000018254,1685207.949100000318140,1142102.539600000018254,1684707.949100000085309,53,53,250076.022,0.329,70699.178000,0.283,0.283,0.0735294117647059
6044,1141602.539600000018254,1684707.949100000085309,1142102.539600000018254,1684207.949100000318140,54,53,250076.022,0.376,79133.306000,0.316,0.316,0.0865051903114187
6045,1141602.539600000018254,1684207.949100000318140,1142102.539600000018254,1683707.949100000085309,55,53,250076.022,0.508,103897.860000,0.415,0.415,0.00735294117647059
6046,1141602.539600000018254,1683707.949100000085309,1142102.539600000018254,1683207.949100000318140,56,53,250076.022,0.451,97691.394000,0.391,0.391,0.0103806228373702
6047,1141602.539600000018254,1683207.949100000318140,1142102.539600000018254,1682707.949100000085309,57,53,250076.022,0.290,57172.168000,0.229,0.229,0.0149812734082397
6048,1141602.539600000018254,1682707.949100000085309,1142102.539600000018254,1682207.949100000318140,58,53,241492.665,0.147,37064.872000,0.153,0.153,0
6049,1141602.539600000018254,1682207.949100000318140,1142102.539600000018254,1681707.949100000085309,59,53,196892.390,0.033,5351.899000,0.027,0.027,0
6050,1141602.539600000018254,1681707.949100000085309,1142102.539600000018254,1681207.949100000318140,60,53,63364.963,0.056,3806.934000,0.060,0.060,0
6054,1141602.539600000018254,1679707.949100000085309,1142102.539600000018254,1679207.949100000318140,64,53,151882.697,0.137,19335.760000,0.127,0.127,0.00558659217877095
6055,1141602.539600000018254,1679207.949100000318140,1142102.539600000018254,1678707.949100000085309,65,53,250076.021,0.418,83942.584000,0.336,0.336,0.323529411764706
6056,1141602.539600000018254,1678707.949100000085309,1142102.539600000018254,1678207.949100000318140,66,53,250076.020,0.448,85622.639000,0.342,0.342,0.460207612456747
6057,1141602.539600000018254,1678207.949100000318140,1142102.539600000018254,1677707.949100000085309,67,53,250076.020,0.047,9591.931000,0.038,0.038,0.875
6058,1141602.539600000018254,1677707.949100000085309,1142102.539600000018254,1677207.949100000318140,68,53,250076.020,0.010,2044.277000,0.008,0.008,0.993079584775087
6059,1141602.539600000018254,1677207.949100000318140,1142102.539600000018254,1676707.949100000085309,69,53,250076.020,0.000,9.391000,0.000,0.000,1
6060,1141602.539600000018254,1676707.949100000085309,1142102.539600000018254,1676207.949100000318140,70,53,240163.010,0.023,4310.421000,0.018,0.018,0.945945945945946
6061,1141602.539600000018254,1676207.949100000318140,1142102.539600000018254,1675707.949100000085309,71,53,26109.271,0.009,157.037000,0.006,0.006,0.5
6124,1142102.539600000018254,1701207.949100000318140,1142602.539600000018254,1700707.949100000085309,21,54,151346.528,0.000,,,,0.918604651162791
6125,1142102.539600000018254,1700707.949100000085309,1142602.539600000018254,1700207.949100000318140,22,54,250075.150,0.008,1858.917000,0.007,0.007,0.575
6126,1142102.539600000018254,1700207.949100000318140,1142602.539600000018254,1699707.949100000085309,23,54,250075.150,0.020,4273.464000,0.017,0.017,0.0795847750865052
6127,1142102.539600000018254,1699707.949100000085309,1142602.539600000018254,1699207.949100000318140,24,54,250075.150,0.017,3363.240000,0.013,0.013,0.242424242424242
6128,1142102.539600000018254,1699207.949100000318140,1142602.539600000018254,1698707.949100000085309,25,54,250075.149,0.004,796.467000,0.003,0.003,0.669117647058823
6129,1142102.539600000018254,1698707.949100000085309,1142602.539600000018254,1698207.949100000318140,26,54,250075.149,0.000,,,,0.37890625
6130,1142102.539600000018254,1698207.949100000318140,1142602.539600000018254,1697707.949100000085309,27,54,250075.149,0.000,,,,0.0427046263345196
6131,1142102.539600000018254,1697707.949100000085309,1142602.539600000018254,1697207.949100000318140,28,54,250075.149,0.002,379.279000,0.002,0.002,0.166089965397924
6132,1142102.539600000018254,1697207.949100000318140,1142602.539600000018254,1696707.949100000085309,29,54,250075.149,0.000,,,,0.323529411764706
6133,1142102.539600000018254,1696707.949100000085309,1142602.539600000018254,1696207.949100000318140,30,54,250075.149,0.000,,,,0.0380622837370242
6134,1142102.539600000018254,1696207.949100000318140,1142602.539600000018254,1695707.949100000085309,31,54,250075.149,0.003,574.141000,0.002,0.002,0
6135,1142102.539600000018254,1695707.949100000085309,1142602.539600000018254,1695207.949100000318140,32,54,250075.149,0.005,902.635000,0.004,0.004,0
6136,1142102.539600000018254,1695207.949100000318140,1142602.539600000018254,1694707.949100000085309,33,54,250075.148,0.000,,,,0.27536231884058
6137,1142102.539600000018254,1694707.949100000085309,1142602.539600000018254,1694207.949100000318140,34,54,250075.148,0.006,1121.870000,0.004,0.004,0.694736842105263
6138,1142102.539600000018254,1694207.949100000318140,1142602.539600000018254,1693707.949100000085309,35,54,250075.148,0.001,192.148000,0.001,0.001,0.325259515570934
6139,1142102.539600000018254,1693707.949100000085309,1142602.539600000018254,1693207.949100000318140,36,54,250075.148,0.003,494.370000,0.002,0.002,0.209923664122137
6140,1142102.539600000018254,1693207.949100000318140,1142602.539600000018254,1692707.949100000085309,37,54,250075.148,0.003,561.570000,0.002,0.002,0.0477941176470588
6141,1142102.539600000018254,1692707.949100000085309,1142602.539600000018254,1692207.949100000318140,38,54,250075.148,0.005,930.598000,0.004,0.004,0.6171875
6142,1142102.539600000018254,1692207.949100000318140,1142602.539600000018254,1691707.949100000085309,39,54,250075.148,0.184,35177.713000,0.141,0.141,0.420494699646643
6143,1142102.539600000018254,1691707.949100000085309,1142602.539600000018254,1691207.949100000318140,40,54,250075.148,0.309,62629.824000,0.250,0.250,0.29757785467128
6144,1142102.539600000018254,1691207.949100000318140,1142602.539600000018254,1690707.949100000085309,41,54,250075.147,0.444,86225.556000,0.345,0.345,0.128676470588235
6145,1142102.539600000018254,1690707.949100000085309,1142602.539600000018254,1690207.949100000318140,42,54,250075.147,0.550,107208.820000,0.429,0.429,0.0311418685121107
6146,1142102.539600000018254,1690207.949100000318140,1142602.539600000018254,1689707.949100000085309,43,54,250075.147,0.217,60582.700000,0.242,0.242,0.194852941176471
6147,1142102.539600000018254,1689707.949100000085309,1142602.539600000018254,1689207.949100000318140,44,54,250075.147,0.159,41718.784000,0.167,0.167,0.141868512110727
6148,1142102.539600000018254,1689207.949100000318140,1142602.539600000018254,1688707.949100000085309,45,54,250075.147,0.052,11108.627000,0.044,0.044,0.783088235294118
6149,1142102.539600000018254,1688707.949100000085309,1142602.539600000018254,1688207.949100000318140,46,54,250075.147,0.147,29740.964000,0.119,0.119,0.802768166089965
6150,1142102.539600000018254,1688207.949100000318140,1142602.539600000018254,1687707.949100000085309,47,54,250075.147,0.107,24342.284000,0.097,0.097,0.771626297577855
6151,1142102.539600000018254,1687707.949100000085309,1142602.539600000018254,1687207.949100000318140,48,54,250075.147,0.381,76245.112000,0.305,0.305,0.405405405405405
6152,1142102.539600000018254,1687207.949100000318140,1142602.539600000018254,1686707.949100000085309,49,54,250075.146,0.382,71486.945000,0.286,0.286,0.360294117647059
6153,1142102.539600000018254,1686707.949100000085309,1142602.539600000018254,1686207.949100000318140,50,54,250075.146,0.351,83175.944000,0.333,0.333,0.046875
6154,1142102.539600000018254,1686207.949100000318140,1142602.539600000018254,1685707.949100000085309,51,54,250075.146,0.524,116075.255000,0.464,0.464,0
6155,1142102.539600000018254,1685707.949100000085309,1142602.539600000018254,1685207.949100000318140,52,54,250075.146,0.446,111640.155000,0.446,0.446,0.0246478873239437
6156,1142102.539600000018254,1685207.949100000318140,1142602.539600000018254,1684707.949100000085309,53,54,250075.146,0.277,63264.118000,0.253,0.253,0.0433212996389892
6157,1142102.539600000018254,1684707.949100000085309,1142602.539600000018254,1684207.949100000318140,54,54,250075.146,0.447,99724.269000,0.399,0.399,0.0173010380622837
6158,1142102.539600000018254,1684207.949100000318140,1142602.539600000018254,1683707.949100000085309,55,54,250075.146,0.428,103202.624000,0.413,0.413,0.00367647058823529
6159,1142102.539600000018254,1683707.949100000085309,1142602.539600000018254,1683207.949100000318140,56,54,250075.146,0.357,78635.709000,0.314,0.314,0.0934256055363322
6160,1142102.539600000018254,1683207.949100000318140,1142602.539600000018254,1682707.949100000085309,57,54,248931.878,0.237,55695.257000,0.224,0.224,0.0477941176470588
6161,1142102.539600000018254,1682707.949100000085309,1142602.539600000018254,1682207.949100000318140,58,54,207571.637,0.025,16296.031000,0.079,0.079,0
6162,1142102.539600000018254,1682207.949100000318140,1142602.539600000018254,1681707.949100000085309,59,54,47978.571,0.000,,,,0
6166,1142102.539600000018254,1680207.949100000318140,1142602.539600000018254,1679707.949100000085309,63,54,5361.924,0.000,,,,0
6167,1142102.539600000018254,1679707.949100000085309,1142602.539600000018254,1679207.949100000318140,64,54,72497.361,0.293,21049.578000,0.290,0.290,0.0125
6168,1142102.539600000018254,1679207.949100000318140,1142602.539600000018254,1678707.949100000085309,65,54,249994.360,0.608,125490.294000,0.502,0.502,0.0177935943060498
6169,1142102.539600000018254,1678707.949100000085309,1142602.539600000018254,1678207.949100000318140,66,54,250075.144,0.597,111959.589000,0.448,0.448,0.162629757785467
6170,1142102.539600000018254,1678207.949100000318140,1142602.539600000018254,1677707.949100000085309,67,54,250075.144,0.234,46907.591000,0.188,0.188,0.602941176470588
6171,1142102.539600000018254,1677707.949100000085309,1142602.539600000018254,1677207.949100000318140,68,54,250075.144,0.093,20098.591000,0.080,0.080,0.889273356401384
6172,1142102.539600000018254,1677207.949100000318140,1142602.539600000018254,1676707.949100000085309,69,54,250075.144,0.068,15120.075000,0.060,0.060,0.944852941176471
6173,1142102.539600000018254,1676707.949100000085309,1142602.539600000018254,1676207.949100000318140,70,54,250075.144,0.079,16895.618000,0.068,0.068,0.826989619377163
6174,1142102.539600000018254,1676207.949100000318140,1142602.539600000018254,1675707.949100000085309,71,54,68471.137,0.072,4676.192000,0.068,0.068,0.675324675324675
6237,1142602.539600000018254,1701207.949100000318140,1143102.539600000018254,1700707.949100000085309,21,55,93672.975,0.000,,,,0.06
6238,1142602.539600000018254,1700707.949100000085309,1143102.539600000018254,1700207.949100000318140,22,55,247098.126,0.005,933.098000,0.004,0.004,0.415492957746479
6239,1142602.539600000018254,1700207.949100000318140,1143102.539600000018254,1699707.949100000085309,23,55,250074.271,0.046,8857.270000,0.035,0.035,0.799307958477509
6240,1142602.539600000018254,1699707.949100000085309,1143102.539600000018254,1699207.949100000318140,24,55,250074.270,0.003,589.158000,0.002,0.002,0.691176470588235
6241,1142602.539600000018254,1699207.949100000318140,1143102.539600000018254,1698707.949100000085309,25,55,250074.270,0.028,4436.698000,0.018,0.018,0.982698961937716
6242,1142602.539600000018254,1698707.949100000085309,1143102.539600000018254,1698207.949100000318140,26,55,250074.270,0.001,197.016000,0.001,0.001,0.819852941176471
